fixture_id,team_id,opponent_team_id,player_id,player_name,minutes,position,role,side,band,shots_total,shots_on,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_total,duels_won,tackles,dribbles,subbed_on,subbed_off,sub_on_min,sub_off_min
1378975,50,39,1100,Erling Haaland,73.0,F,,,,6.0,2.0,1.0,,0,0,7.0,5.0,1.0,1.0,False,False,,
1378975,50,39,1422,Jérémy Doku,66.0,F,,,,,,1.0,1.0,0,0,7.0,2.0,,3.0,False,False,,
1378975,50,39,41621,Matheus Nunes,24.0,M,,,,,,,1.0,0,0,4.0,2.0,1.0,,True,False,,
1378975,50,39,307123,Nico O'Reilly,24.0,M,,,,,,,,1,0,3.0,,,,True,False,,
1378975,50,39,81573,Omar Marmoush,24.0,F,,,,,,,2.0,0,0,4.0,2.0,,1.0,True,False,,
1378975,50,39,156477,Rayan Cherki,17.0,M,,,,1.0,1.0,,,0,0,2.0,,,,True,False,,
1378975,50,39,360114,Abdukodir Khusanov,8.0,D,,,,,,,1.0,0,0,3.0,3.0,1.0,1.0,True,False,,
1378975,50,39,25004,Stefan Ortega,,G,,,,,,,,0,0,,,,,True,False,,
1378975,50,39,18861,Nathan Aké,,D,,,,,,,,0,0,,,,,True,False,,
1378975,50,39,5,Manuel Akanji,,D,,,,,,,,0,0,,,,,True,False,,
1378975,50,39,633,İlkay Gündoğan,,M,,,,,,,,0,0,,,,,True,False,,
1378976,49,52,18959,Robert Sánchez,90.0,G,,,,,,,,0,0,2.0,1.0,,,False,False,,
1378976,49,52,19545,Reece James,79.0,D,,,,,,2.0,1.0,1,0,6.0,3.0,1.0,,False,False,,
1378976,49,52,366735,Josh Acheampong,90.0,D,,,,,,,2.0,0,0,14.0,11.0,2.0,2.0,False,False,,
1378976,49,52,19720,Trevoh Chalobah,90.0,D,,,,1.0,,2.0,1.0,0,0,8.0,4.0,,1.0,False,False,,
1378976,49,52,47380,Marc Cucurella,90.0,D,,,,2.0,1.0,1.0,2.0,0,0,12.0,7.0,2.0,,False,False,,
1378976,49,52,5996,Enzo Fernández,79.0,M,,,,,,,,0,0,2.0,1.0,,,False,False,,
1378976,49,52,116117,Moisés Caicedo,90.0,M,,,,,,,1.0,0,0,11.0,8.0,5.0,1.0,False,False,,
1378976,49,52,1864,Pedro Neto,90.0,M,,,,,,,1.0,0,0,7.0,5.0,1.0,5.0,False,False,,
1378976,49,52,152982,Cole Palmer,90.0,M,,,,1.0,,1.0,,0,0,5.0,2.0,1.0,2.0,False,False,,
1378976,49,52,286894,Jamie Gittens,54.0,M,,,,,,2.0,,0,0,10.0,4.0,1.0,5.0,False,False,,
1378976,49,52,10329,João Pedro,73.0,F,,,,1.0,,,1.0,0,0,9.0,3.0,,2.0,False,False,,
1378976,49,52,425733,Estêvão,36.0,F,,,,1.0,,1.0,,1,0,7.0,2.0,,6.0,True,False,,
1378976,49,52,161948,Liam Delap,17.0,F,,,,1.0,1.0,,,0,0,3.0,,,,True,False,,
1378976,49,52,161907,Malo Gusto,11.0,D,,,,1.0,,,,0,0,1.0,,,,True,False,,
1378976,49,52,305834,Andrey Santos,11.0,M,,,,2.0,1.0,1.0,1.0,0,0,2.0,1.0,,,True,False,,
1378976,49,52,286616,Filip Jørgensen,,G,,,,,,,,0,0,,,,,True,False,,
1378976,49,52,22094,Wesley Fofana,,D,,,,,,,,0,0,,,,,True,False,,
1378976,49,52,341642,Jorrel Hato,,D,,,,,,,,0,0,,,,,True,False,,
1378976,49,52,308678,Dário Essugo,,M,,,,,,,,0,0,,,,,True,False,,
1378976,49,52,334037,Tyrique George,,F,,,,,,,,0,0,,,,,True,False,,
1378976,52,49,19088,Dean Henderson,90.0,G,,,,,,,,0,0,,,,,False,False,,
1378976,52,49,126949,Chris Richards,90.0,D,,,,1.0,,,,0,0,5.0,5.0,2.0,,False,False,,
1378976,52,49,20995,Maxence Lacroix,90.0,D,,,,,,2.0,,0,0,10.0,6.0,3.0,,False,False,,
1378976,52,49,67971,Marc Guéhi,90.0,D,,,,,,1.0,,0,0,5.0,3.0,1.0,,False,False,,
1378976,52,49,13736,Daniel Muñoz,90.0,M,,,,1.0,,2.0,2.0,1,0,11.0,7.0,2.0,2.0,False,False,,
1378976,52,49,288102,Adam Wharton,90.0,M,,,,,,,,0,0,11.0,3.0,,2.0,False,False,,
1378976,52,49,18806,Will Hughes,70.0,M,,,,,,1.0,2.0,1,0,5.0,2.0,,,False,False,,
1378976,52,49,182201,Tyrick Mitchell,90.0,M,,,,,,,,0,0,10.0,6.0,5.0,,False,False,,
1378976,52,49,2218,Ismaïla Sarr,90.0,F,,,,,,2.0,3.0,0,0,13.0,3.0,,,False,False,,
1378976,52,49,19586,Eberechi Eze,84.0,F,,,,3.0,2.0,2.0,1.0,0,0,9.0,4.0,1.0,3.0,False,False,,
1378976,52,49,25927,Jean-Philippe Mateta,90.0,F,,,,2.0,2.0,1.0,1.0,1,0,15.0,5.0,1.0,,False,False,,
1378976,52,49,2490,Jefferson Lerma,20.0,M,,,,,,1.0,1.0,0,0,4.0,2.0,,,True,False,,
1378976,52,49,286458,Justin Devenny,13.0,M,,,,,,,,0,0,1.0,1.0,1.0,,True,False,,
1378976,52,49,22157,Walter Benítez,,G,,,,,,,,0,0,,,,,True,False,,
1378976,52,49,18862,Nathaniel Clyne,,D,,,,,,,,0,0,,,,,True,False,,
1378976,52,49,380703,Rio Cardines,,M,,,,,,,,0,0,,,,,True,False,,
1378976,52,49,26303,Borna Sosa,,D,,,,,,,,0,0,,,,,True,False,,
1378976,52,49,402640,Romain Esse,,M,,,,,,,,0,0,,,,,True,False,,
1378976,52,49,284449,Jesurun Rak-Sakyi,,M,,,,,,,,0,0,,,,,True,False,,
1378976,52,49,1135,Odsonne Édouard,,F,,,,,,,,0,0,,,,,True,False,,
1378972,65,55,2919,Matz Sels,90.0,G,,,,,,,,0,0,,,,,False,False,,
1378972,65,55,2771,Ola Aina,90.0,D,,,,,,2.0,1.0,0,0,17.0,8.0,3.0,2.0,False,False,,
1378972,65,55,2817,Nikola Milenković,90.0,D,,,,,,,,0,0,5.0,3.0,1.0,,False,False,,
1378972,65,55,363695,Murillo,90.0,D,,,,,,,2.0,0,0,6.0,5.0,,1.0,False,False,,
1378972,65,55,138780,Neco Williams,90.0,D,,,,,,2.0,2.0,1,0,10.0,4.0,2.0,,False,False,,
1378972,65,55,22149,Ibrahim Sangaré,90.0,M,,,,1.0,,1.0,1.0,0,0,8.0,5.0,1.0,1.0,False,False,,
1378972,65,55,138908,Elliot Anderson,90.0,M,,,,2.0,1.0,,2.0,0,0,15.0,7.0,2.0,2.0,False,False,,
1378972,65,55,48648,Dan Ndoye,79.0,M,,,,1.0,1.0,,1.0,0,0,5.0,1.0,,,False,False,,
1378972,65,55,18746,Morgan Gibbs-White,84.0,M,,,,2.0,,1.0,2.0,0,0,10.0,6.0,1.0,3.0,False,False,,
1378972,65,55,2298,Callum Hudson-Odoi,90.0,M,,,,1.0,1.0,,2.0,0,0,8.0,4.0,,4.0,False,False,,
1378972,65,55,18931,Chris Wood,79.0,F,,,,2.0,2.0,,,0,0,6.0,2.0,,1.0,False,False,,
1378972,65,55,9366,Igor Jesus,11.0,F,,,,,,1.0,,0,0,2.0,1.0,,,True,False,,
1378972,65,55,141901,Jota Silva,11.0,F,,,,,,,1.0,0,0,4.0,3.0,2.0,,True,False,,
1378972,65,55,19305,Ryan Yates,12.0,M,,,,,,,1.0,0,0,5.0,4.0,,1.0,True,False,,
1378972,65,55,18933,Angus Gunn,,G,,,,,,,,0,0,,,,,True,False,,
1378972,65,55,67943,Morato,,D,,,,,,,,0,0,,,,,True,False,,
1378972,65,55,329357,Zach Abbott,,D,,,,,,,,0,0,,,,,True,False,,
1378972,65,55,362711,Jair,,D,,,,,,,,0,0,,,,,True,False,,
1378972,65,55,18739,Willy Boly,,D,,,,,,,,0,0,,,,,True,False,,
1378972,65,55,8598,Taiwo Awoniyi,,F,,,,,,,,0,0,,,,,True,False,,
1378972,55,65,281,Caoimhin Kelleher,90.0,G,,,,,,,,0,0,1.0,,,,False,False,,
1378972,55,65,342022,Michael Kayode,90.0,D,,,,,,1.0,,0,0,5.0,4.0,2.0,2.0,False,False,,
1378972,55,65,19495,Nathan Collins,90.0,D,,,,,,1.0,1.0,1,0,4.0,2.0,,,False,False,,
1378972,55,65,36922,Sepp van den Berg,90.0,D,,,,1.0,1.0,,,0,0,9.0,6.0,2.0,,False,False,,
1378972,55,65,19346,Rico Henry,88.0,D,,,,,,,,0,0,8.0,6.0,1.0,3.0,False,False,,
1378972,55,65,263538,Yehor Yarmolyuk,90.0,M,,,,1.0,1.0,3.0,,0,0,7.0,1.0,,,False,False,,
1378972,55,65,47438,Mathias Jensen,69.0,M,,,,1.0,,,,0,0,5.0,4.0,3.0,,False,False,,
1378972,55,65,106725,Keane Lewis-Potter,69.0,M,,,,2.0,,1.0,1.0,0,0,7.0,3.0,2.0,2.0,False,False,,
1378972,55,65,319517,Antoni Milambo,45.0,M,,,,,,,,0,0,6.0,5.0,3.0,,False,False,,
1378972,55,65,153066,Fabio Carvalho,90.0,M,,,,1.0,,,,0,0,10.0,4.0,3.0,3.0,False,False,,
1378972,55,65,196156,Igor Thiago,90.0,F,,,,1.0,1.0,3.0,,0,0,13.0,4.0,1.0,1.0,False,False,,
1378972,55,65,178077,Kevin Schade,45.0,M,,,,,,2.0,1.0,0,0,14.0,5.0,2.0,1.0,True,False,,
1378972,55,65,292,Jordan Henderson,21.0,M,,,,,,1.0,,0,0,2.0,,,1.0,True,False,,
1378972,55,65,15799,Frank Onyeka,21.0,M,,,,,,2.0,,0,0,4.0,,,1.0,True,False,,
1378972,55,65,44871,Aaron Hickey,8.0,D,,,,,,1.0,2.0,1,0,6.0,4.0,1.0,,True,False,,
1378972,55,65,61742,Hákon Rafn Valdimarsson,,G,,,,,,,,0,0,,,,,True,False,,
1378972,55,65,430827,Benjamin Arthur,,D,,,,,,,,0,0,,,,,True,False,,
1378972,55,65,15745,Mads Roerslev,,D,,,,,,,,0,0,,,,,True,False,,
1378972,55,65,1119,Kristoffer Ajer,,D,,,,,,,,0,0,,,,,True,False,,
1378972,55,65,180308,Myles Peart-Harris,,M,,,,,,,,0,0,,,,,True,False,,
1378977,33,42,50132,Altay Bayındır,90.0,G,,,,,,,2.0,0,0,2.0,2.0,,,False,False,,
1378977,33,42,342970,Leny Yoro,90.0,D,,,,,,1.0,,0,0,10.0,6.0,1.0,,False,False,,
1378977,33,42,532,Matthijs de Ligt,90.0,D,,,,2.0,1.0,1.0,1.0,0,0,15.0,9.0,2.0,,False,False,,
1378977,33,42,891,Luke Shaw,80.0,D,,,,,,1.0,,0,0,8.0,6.0,3.0,,False,False,,
1378977,33,42,886,Diogo Dalot,55.0,M,,,,,,,,0,0,1.0,1.0,1.0,,False,False,,
1378977,33,42,747,Casemiro,65.0,M,,,,,,,2.0,0,0,7.0,6.0,3.0,,False,False,,
1378977,33,42,1485,Bruno Fernandes,90.0,M,,,,,,1.0,2.0,0,0,14.0,7.0,3.0,2.0,False,False,,
1378977,33,42,382452,Patrick Dorgu,90.0,M,,,,2.0,,1.0,4.0,1,0,18.0,11.0,4.0,2.0,False,False,,
1378977,33,42,20589,Bryan Mbeumo,90.0,F,,,,3.0,2.0,1.0,3.0,0,0,9.0,4.0,,1.0,False,False,,
1378977,33,42,19220,Mason Mount,65.0,F,,,,,,,,0,0,4.0,2.0,1.0,,False,False,,
1378977,33,42,1165,Matheus Cunha,90.0,F,,,,3.0,3.0,,3.0,0,0,20.0,8.0,1.0,6.0,False,False,,
1378977,33,42,157997,Amad Diallo,35.0,F,,,,1.0,1.0,,2.0,0,0,7.0,7.0,3.0,2.0,True,False,,
1378977,33,42,51494,Manuel Ugarte,25.0,M,,,,1.0,,2.0,,0,0,3.0,,,,True,False,,
1378977,33,42,115589,Benjamin Šeško,25.0,F,,,,2.0,,1.0,,0,0,3.0,1.0,,,True,False,,
1378977,33,42,2935,Harry Maguire,10.0,D,,,,,,1.0,,0,0,2.0,,,,True,False,,
1378977,33,42,2931,Tom Heaton,,G,,,,,,,,0,0,,,,,True,False,,
1378977,33,42,328101,Tyler Fredricson,,D,,,,,,,,0,0,,,,,True,False,,
1378977,33,42,402329,Ayden Heaven,,D,,,,,,,,0,0,,,,,True,False,,
1378977,33,42,284322,Kobbie Mainoo,,M,,,,,,,,0,0,,,,,True,False,,
1378977,33,42,70100,Joshua Zirkzee,,F,,,,,,,,0,0,,,,,True,False,,
1378977,42,33,19465,David Raya,90.0,G,,,,,,,,1,0,1.0,1.0,,,False,False,,
1378977,42,33,19959,Ben White,71.0,D,,,,1.0,,2.0,,0,0,9.0,5.0,2.0,1.0,False,False,,
1378977,42,33,22090,William Saliba,90.0,D,,,,,,2.0,,0,0,13.0,8.0,4.0,1.0,False,False,,
1378977,42,33,22224,Gabriel Magalhães,90.0,D,,,,,,1.0,2.0,0,0,11.0,6.0,1.0,1.0,False,False,,
1378977,42,33,157052,Riccardo Calafiori,72.0,D,,,,1.0,1.0,2.0,,1,0,6.0,3.0,1.0,,False,False,,
1378977,42,33,37127,Martin Ødegaard,90.0,M,,,,2.0,1.0,1.0,1.0,0,0,8.0,5.0,1.0,5.0,False,False,,
1378977,42,33,47315,Martín Zubimendi,90.0,M,,,,,,2.0,,0,0,8.0,4.0,3.0,,False,False,,
1378977,42,33,2937,Declan Rice,83.0,M,,,,1.0,,1.0,,0,0,3.0,,,,False,False,,
1378977,42,33,1460,Bukayo Saka,90.0,F,,,,,,,,0,0,17.0,6.0,3.0,8.0,False,False,,
1378977,42,33,18979,Viktor Gyökeres,60.0,F,,,,,,3.0,2.0,0,0,13.0,3.0,,1.0,False,False,,
1378977,42,33,127769,Gabriel Martinelli,60.0,F,,,,1.0,1.0,,1.0,0,0,4.0,2.0,1.0,1.0,False,False,,
1378977,42,33,136723,Noni Madueke,30.0,F,,,,,,1.0,1.0,0,0,6.0,1.0,,1.0,True,False,,
1378977,42,33,978,Kai Havertz,30.0,F,,,,,,,2.0,0,0,10.0,5.0,,2.0,True,False,,
1378977,42,33,38746,Jurriën Timber,19.0,D,,,,,,2.0,1.0,1,0,9.0,3.0,2.0,4.0,True,False,,
1378977,42,33,313245,Myles Lewis-Skelly,18.0,D,,,,,,1.0,,1,0,1.0,,,,True,False,,
1378977,42,33,47311,Mikel Merino,8.0,M,,,,,,1.0,,0,0,4.0,1.0,,,True,False,,
1378977,42,33,2273,Kepa Arrizabalaga,,G,,,,,,,,0,0,,,,,True,False,,
1378977,42,33,333682,Cristhian Mosquera,,D,,,,,,,,0,0,,,,,True,False,,
1378977,42,33,313236,Ethan Nwaneri,,M,,,,,,,,0,0,,,,,True,False,,
1378977,42,33,1946,Leandro Trossard,,F,,,,,,,,0,0,,,,,True,False,,
1378978,63,45,80296,Lucas Perri,90.0,G,,,,,,,,0,0,2.0,2.0,,,False,False,,
1378978,63,45,19201,Jayden Bogle,90.0,D,,,,,,1.0,,0,0,8.0,5.0,2.0,1.0,False,False,,
1378978,63,45,19321,Joe Rodon,90.0,D,,,,,,,1.0,0,0,7.0,4.0,,,False,False,,
1378978,63,45,64003,Pascal Struijk,90.0,D,,,,1.0,,,,0,0,5.0,2.0,,,False,False,,
1378978,63,45,47969,Gabriel Gudmundsson,90.0,D,,,,,,,,0,0,11.0,7.0,1.0,5.0,False,False,,
1378978,63,45,32966,Ao Tanaka,89.0,M,,,,2.0,,1.0,2.0,0,0,7.0,2.0,,1.0,False,False,,
1378978,63,45,2279,Ethan Ampadu,78.0,M,,,,,,1.0,1.0,0,0,8.0,6.0,3.0,,False,False,,
1378978,63,45,177665,Anton Stach,90.0,M,,,,3.0,1.0,1.0,1.0,0,0,10.0,5.0,2.0,4.0,False,False,,
1378978,63,45,19329,Daniel James,78.0,F,,,,,,,,0,0,4.0,1.0,,2.0,False,False,,
1378978,63,45,250,Joël Piroe,78.0,F,,,,1.0,1.0,1.0,,0,0,8.0,1.0,,,False,False,,
1378978,63,45,162128,Wilfried Gnonto,67.0,F,,,,2.0,,,,0,0,10.0,4.0,4.0,2.0,False,False,,
1378978,63,45,50739,Brenden Aaronson,23.0,M,,,,,,1.0,1.0,0,0,6.0,3.0,2.0,,True,False,,
1378978,63,45,129142,Ilia Gruev,12.0,M,,,,,,,,0,0,1.0,,,,True,False,,
1378978,63,45,19128,Jack Harrison,12.0,F,,,,,,,,0,0,2.0,2.0,1.0,,True,False,,
1378978,63,45,19461,Lukas Nmecha,12.0,F,,,,1.0,1.0,,1.0,0,0,3.0,1.0,,,True,False,,
1378978,63,45,18901,Sean Longstaff,1.0,M,,,,,,,,0,0,,,,,True,False,,
1378978,63,45,18885,Karl Darlow,,G,,,,,,,,0,0,,,,,True,False,,
1378978,63,45,19287,Sam Byram,,D,,,,,,,,0,0,,,,,True,False,,
1378978,63,45,1408,Sebastiaan Bornauw,,D,,,,,,,,0,0,,,,,True,False,,
1378978,63,45,138776,Largie Ramazani,,F,,,,,,,,0,0,,,,,True,False,,
1378978,45,63,2932,Jordan Pickford,90.0,G,,,,,,,,0,0,,,,,False,False,,
1378978,45,63,270139,Jake O'Brien,90.0,D,,,,1.0,,1.0,1.0,0,0,14.0,7.0,2.0,3.0,False,False,,
1378978,45,63,2936,James Tarkowski,90.0,D,,,,1.0,,2.0,,0,0,14.0,8.0,2.0,3.0,False,False,,
1378978,45,63,2934,Michael Keane,90.0,D,,,,,,1.0,,0,0,4.0,2.0,,1.0,False,False,,
1378978,45,63,895,James Garner,90.0,D,,,,,,,,0,0,5.0,2.0,2.0,1.0,False,False,,
1378978,45,63,284500,Tim Iroegbunam,71.0,M,,,,,,2.0,,1,0,7.0,3.0,3.0,2.0,False,False,,
1378978,45,63,2990,Idrissa Gueye,90.0,M,,,,1.0,,,1.0,0,0,3.0,2.0,1.0,1.0,False,False,,
1378978,45,63,195993,Carlos Alcaraz,86.0,M,,,,1.0,1.0,,1.0,1,0,10.0,6.0,1.0,2.0,False,False,,
1378978,45,63,148099,Kiernan Dewsbury-Hall,90.0,M,,,,,,1.0,2.0,0,0,7.0,5.0,2.0,1.0,False,False,,
1378978,45,63,18592,Iliman Ndiaye,90.0,M,,,,,,,,0,0,6.0,4.0,2.0,3.0,False,False,,
1378978,45,63,125743,Beto,90.0,F,,,,,,1.0,,0,0,17.0,7.0,1.0,1.0,False,False,,
1378978,45,63,19187,Jack Grealish,19.0,M,,,,,,,1.0,0,0,3.0,1.0,,,True,False,,
1378978,45,63,343684,Thierno Barry,12.0,F,,,,,,,,0,0,2.0,,,,True,False,,
1378978,45,63,18860,Mark Travers,,G,,,,,,,,0,0,,,,,True,False,,
1378978,45,63,138844,Harry Tyrer,,G,,,,,,,,0,0,,,,,True,False,,
1378978,45,63,18758,Séamus Coleman,,D,,,,,,,,0,0,,,,,True,False,,
1378978,45,63,18929,Dwight McNeil,,F,,,,,,,,0,0,,,,,True,False,,
1378978,45,63,405360,Harrison Armstrong,,M,,,,,,,,0,0,,,,,True,False,,
1378978,45,63,167657,Tyler Onyango,,M,,,,,,,,0,0,,,,,True,False,,
1378978,45,63,330412,Youssef Chermiti,,F,,,,,,,,0,0,,,,,True,False,,
1378988,48,49,15870,Mads Hermansen,90.0,G,,,,,,,,0,0,,,,,False,False,,
1378988,48,49,138,Jean-Clair Todibo,45.0,D,,,,,,,,0,0,2.0,,,,False,False,,
1378988,48,49,18744,Max Kilman,90.0,D,,,,1.0,,2.0,,0,0,5.0,1.0,,,False,False,,
1378988,48,49,21694,Nayef Aguerd,90.0,D,,,,2.0,,,1.0,0,0,7.0,5.0,1.0,,False,False,,
1378988,48,49,18846,Aaron Wan-Bissaka,90.0,M,,,,,,,1.0,0,0,3.0,3.0,,,False,False,,
1378988,48,49,2938,James Ward-Prowse,90.0,M,,,,,,1.0,1.0,0,0,5.0,4.0,2.0,,False,False,,
1378988,48,49,1243,Tomáš Souček,70.0,M,,,,1.0,1.0,1.0,1.0,0,0,10.0,4.0,1.0,2.0,False,False,,
1378988,48,49,409303,El Hadji Malick Diouf,90.0,M,,,,,,1.0,,0,0,6.0,1.0,1.0,2.0,False,False,,
1378988,48,49,1646,Lucas Paquetá,90.0,F,,,,2.0,2.0,1.0,1.0,0,0,12.0,6.0,5.0,3.0,False,False,,
1378988,48,49,19428,Jarrod Bowen,90.0,F,,,,1.0,1.0,,2.0,0,0,9.0,4.0,,3.0,False,False,,
1378988,48,49,25391,Niclas Füllkrug,45.0,F,,,,,,,,0,0,9.0,3.0,,,False,False,,
1378988,48,49,284446,Freddie Potts,45.0,M,,,,,,,,0,0,5.0,2.0,1.0,1.0,True,False,,
1378988,48,49,2939,Callum Wilson,45.0,F,,,,1.0,,1.0,1.0,0,0,8.0,4.0,,3.0,True,False,,
1378988,48,49,171,Kyle Walker-Peters,20.0,D,,,,1.0,,,1.0,0,0,3.0,2.0,,1.0,True,False,,
1378988,48,49,253,Alphonse Aréola,,G,,,,,,,,0,0,,,,,True,False,,
1378988,48,49,1445,Konstantinos Mavropanos,,D,,,,,,,,0,0,,,,,True,False,,
1378988,48,49,2476,Guido Rodríguez,,M,,,,,,,,0,0,,,,,True,False,,
1378988,48,49,327730,Oliver Scarles,,D,,,,,,,,0,0,,,,,True,False,,
1378988,48,49,68466,Andy Irving,,M,,,,,,,,0,0,,,,,True,False,,
1378988,48,49,344707,Callum Marshall,,F,,,,,,,,0,0,,,,,True,False,,
1378988,49,48,18959,Robert Sánchez,90.0,G,,,,,,,,0,0,,,,,False,False,,
1378988,49,48,161907,Malo Gusto,69.0,D,,,,,,,1.0,0,0,6.0,4.0,2.0,,False,False,,
1378988,49,48,19720,Trevoh Chalobah,69.0,D,,,,1.0,1.0,,,0,0,6.0,5.0,2.0,1.0,False,False,,
1378988,49,48,19145,Tosin Adarabioyo,90.0,D,,,,,,,,0,0,7.0,5.0,3.0,,False,False,,
1378988,49,48,47380,Marc Cucurella,69.0,D,,,,,,,,0,0,3.0,2.0,1.0,,False,False,,
1378988,49,48,116117,Moisés Caicedo,90.0,M,,,,1.0,1.0,2.0,1.0,0,0,7.0,4.0,3.0,,False,False,,
1378988,49,48,5996,Enzo Fernández,90.0,M,,,,3.0,1.0,2.0,,0,0,7.0,2.0,2.0,1.0,False,False,,
1378988,49,48,425733,Estêvão,77.0,M,,,,1.0,1.0,1.0,,0,0,9.0,5.0,3.0,3.0,False,False,,
1378988,49,48,10329,João Pedro,90.0,M,,,,3.0,1.0,2.0,1.0,0,0,15.0,9.0,1.0,2.0,False,False,,
1378988,49,48,1864,Pedro Neto,90.0,M,,,,1.0,1.0,,1.0,0,0,6.0,2.0,1.0,1.0,False,False,,
1378988,49,48,161948,Liam Delap,62.0,F,,,,1.0,1.0,,1.0,0,0,5.0,3.0,,,False,False,,
1378988,49,48,305834,Andrey Santos,28.0,M,,,,,,,,0,0,,,,,True,False,,
1378988,49,48,22094,Wesley Fofana,21.0,D,,,,,,1.0,1.0,0,0,6.0,2.0,1.0,,True,False,,
1378988,49,48,341642,Jorrel Hato,21.0,D,,,,,,1.0,,1,0,4.0,,,,True,False,,
1378988,49,48,19545,Reece James,21.0,D,,,,,,1.0,1.0,0,0,3.0,2.0,,,True,False,,
1378988,49,48,286894,Jamie Gittens,13.0,F,,,,,,,,0,0,,,,,True,False,,
1378988,49,48,286616,Filip Jørgensen,,G,,,,,,,,0,0,,,,,True,False,,
1378988,49,48,64167,Gabriel Słonina,,G,,,,,,,,0,0,,,,,True,False,,
1378988,49,48,366735,Josh Acheampong,,D,,,,,,,,0,0,,,,,True,False,,
1378988,49,48,308678,Dário Essugo,,M,,,,,,,,0,0,,,,,True,False,,
1378986,50,47,162489,James Trafford,90.0,G,,,,,,,1.0,0,0,3.0,3.0,2.0,,False,False,,
1378986,50,47,284230,Rico Lewis,90.0,D,,,,1.0,,1.0,,0,0,8.0,2.0,2.0,,False,False,,
1378986,50,47,626,John Stones,90.0,D,,,,,,,,0,0,5.0,4.0,,,False,False,,
1378986,50,47,567,Rúben Dias,90.0,D,,,,,,,,0,0,7.0,4.0,2.0,1.0,False,False,,
1378986,50,47,21138,Rayan Aït-Nouri,23.0,D,,,,,,,,0,0,2.0,,,,False,False,,
1378986,50,47,161933,Nico González,75.0,M,,,,,,1.0,1.0,1,0,12.0,8.0,3.0,1.0,False,False,,
1378986,50,47,278133,Oscar Bobb,75.0,M,,,,,,1.0,4.0,0,0,14.0,8.0,3.0,4.0,False,False,,
1378986,50,47,156477,Rayan Cherki,54.0,M,,,,,,1.0,,0,0,11.0,5.0,4.0,3.0,False,False,,
1378986,50,47,36902,Tijjani Reijnders,90.0,M,,,,,,,1.0,0,0,2.0,2.0,1.0,,False,False,,
1378986,50,47,81573,Omar Marmoush,54.0,M,,,,3.0,2.0,,1.0,0,0,6.0,4.0,1.0,1.0,False,False,,
1378986,50,47,1100,Erling Haaland,90.0,F,,,,1.0,,1.0,,0,0,4.0,2.0,,1.0,False,False,,
1378986,50,47,18861,Nathan Aké,67.0,D,,,,,,,2.0,0,0,5.0,3.0,1.0,1.0,True,False,,
1378986,50,47,636,Bernardo Silva,36.0,M,,,,,,,,0,0,7.0,,,,True,False,,
1378986,50,47,1422,Jérémy Doku,36.0,F,,,,,,1.0,,0,0,6.0,1.0,,2.0,True,False,,
1378986,50,47,44,Rodri,15.0,M,,,,1.0,1.0,1.0,1.0,0,0,5.0,4.0,1.0,1.0,True,False,,
1378986,50,47,631,Phil Foden,15.0,M,,,,1.0,1.0,,1.0,0,0,1.0,1.0,,,True,False,,
1378986,50,47,617,Ederson,,G,,,,,,,,0,0,,,,,True,False,,
1378986,50,47,41621,Matheus Nunes,,M,,,,,,,,0,0,,,,,True,False,,
1378986,50,47,307123,Nico O'Reilly,,M,,,,,,,,0,0,,,,,True,False,,
1378986,50,47,360114,Abdukodir Khusanov,,D,,,,,,,,0,0,,,,,True,False,,
1378986,47,50,31354,Guglielmo Vicario,90.0,G,,,,,,,,0,0,,,,,False,False,,
1378986,47,50,47519,Pedro Porro,90.0,D,,,,1.0,,2.0,,1,0,7.0,2.0,1.0,2.0,False,False,,
1378986,47,50,30776,Cristian Romero,90.0,D,,,,,,1.0,1.0,1,0,5.0,4.0,3.0,,False,False,,
1378986,47,50,152849,Micky van de Ven,90.0,D,,,,,,2.0,,0,0,5.0,2.0,1.0,,False,False,,
1378986,47,50,19235,Djed Spence,90.0,D,,,,,,,1.0,0,0,10.0,4.0,2.0,3.0,False,False,,
1378986,47,50,237129,Pape Matar Sarr,90.0,M,,,,1.0,1.0,3.0,,0,0,13.0,3.0,2.0,2.0,False,False,,
1378986,47,50,41104,João Palhinha,89.0,M,,,,1.0,1.0,1.0,1.0,0,0,12.0,8.0,4.0,2.0,False,False,,
1378986,47,50,863,Rodrigo Bentancur,90.0,M,,,,,,,,0,0,5.0,3.0,2.0,2.0,False,False,,
1378986,47,50,15911,Mohammed Kudus,86.0,F,,,,,,1.0,1.0,0,0,12.0,7.0,3.0,6.0,False,False,,
1378986,47,50,2413,Richarlison,78.0,F,,,,2.0,,1.0,2.0,1,0,15.0,6.0,2.0,2.0,False,False,,
1378986,47,50,129711,Brennan Johnson,78.0,F,,,,2.0,1.0,,1.0,1,0,7.0,5.0,4.0,1.0,False,False,,
1378986,47,50,18883,Dominic Solanke,12.0,F,,,,1.0,1.0,,,0,0,2.0,,,,True,False,,
1378986,47,50,336564,Wilson Odobert,12.0,F,,,,2.0,1.0,,,0,0,2.0,1.0,,2.0,True,False,,
1378986,47,50,347316,Lucas Bergvall,9.0,M,,,,,,1.0,,0,0,2.0,1.0,,1.0,True,False,,
1378986,47,50,25287,Kevin Danso,1.0,D,,,,,,,,0,0,1.0,1.0,,,True,False,,
